# Created by Octave 3.2.2, Sat Jan 23 21:03:32 2010 EST <matthewbot@Matt>
# name: samples
# type: matrix
# rows: 3588
# columns: 5
 0.004533 0.327743 0.020444 0.001185 -1.026222
 -0.048504 0.377607 0.004148 -0.014222 -1.011704
 -0.108794 0.430644 -0.018667 -0.032148 -0.989926
 -0.001813 0.348141 -0.000148 -0.018667 -0.997333
 0.028558 0.310063 0.015259 0.001926 -1.031704
 0.022665 0.302811 0.01837 0.001778 -1.034222
 -0.070716 0.392112 -0.001185 -0.008444 -1.011556
 0.019946 0.320943 0.006667 -0.010815 -1.021926
 -0.004986 0.339075 0.016148 -0.001185 -1.026667
 0.031278 0.304624 0.020741 -0.00237 -1.026222
 -0.058024 0.390752 0.001185 -0.020148 -1.012148
 0.032638 0.296464 0.013037 -0.002963 -1.020444
 -0 0.31913 0.02 -0.001333 -1.032889
 0.037171 0.302357 0.015704 -0.004 -1.019259
 -0.001813 0.331822 -0.00163 -0.021778 -0.996148
 0.016319 0.300091 0.01763 0.004296 -1.027556
 0.019039 0.306437 0.017333 0.002667 -1.034667
 0.033545 0.31369 0.009778 -0.002963 -1.024741
 0.024025 0.315503 0.007852 -0.008296 -1.013185
 -0.00544 0.337262 0.012889 -0.001185 -1.033778
 0.029012 0.305077 0.021926 0.003407 -1.025481
 0.007253 0.322756 0.004593 -0.010667 -1.009778
 0.032185 0.290118 0.020148 -0.001778 -1.02163
 -0.07026300000000001 0.398005 0.002222 -0.018963 -1.002963
 0.042158 0.291931 0.017333 -0.002074 -1.020444
 -0.076609 0.423391 -0.024889 -0.03837 -0.974815
 0.012693 0.30961 0.008296 -0.01363 -1.01363
 0.014506 0.331822 -0.001778 -0.020741 -1.004444
 -0.028105 0.3699 -0.010815 -0.039111 -0.9942220000000001
 -0.050771 0.367634 0.001037 -0.002815 -1.011704
 -0.112421 0.446056 -0.027407 -0.039556 -0.978074
 -0.113781 0.451496 -0.025333 -0.040444 -0.971407
 -0.023119 0.355848 0.012889 -0.009481 -1.024741
 0.019039 0.322756 0.006222 -0.009481 -1.016296
 0.000907 0.348595 0.015704 0.000296 -1.027407
 0.024025 0.322756 0.004296 -0.014815 -1.004889
 -0.045331 0.37398 -0.013185 -0.026963 -0.988444
 0.039438 0.297371 0.013333 -0.006074 -1.019852
 0.013146 0.305984 0.020741 -0.002963 -1.022815
 -0.027199 0.348141 0.009481 -0 -1.02237
 -0.025385 0.356754 -0.007704 -0.019852 -0.996148
 0.029012 0.313237 0.016148 0.004148 -1.028296
 0.026292 0.302811 0.019259 -0 -1.025778
 -0.014959 0.349501 0.006963 -0.000444 -1.031852
 0.014506 0.31913 0.001481 -0.017778 -1.005333
 0.017679 0.31913 0.01837 0.007704 -1.025926
 0.034905 0.302357 0.014074 -0.007259 -1.021037
 -0.011333 0.337715 0.019259 -0.003704 -1.023111
 0.020399 0.315503 0.020741 -0.014222 -1.020741
 0.032185 0.315956 0.02637 -0.003259 -1.032148
 0.018132 0.317316 0.007407 -0.011259 -1.015704
 -0.046238 0.382593 -0.014815 -0.030963 -0.989482
 0.032638 0.289211 0.015704 -0.000444 -1.023852
 0.027199 0.305984 0.01763 0.003556 -1.025481
 -0.00136 0.330009 -0.002963 -0.020296 -1.003704
 0.000907 0.337715 0.004296 -0.020741 -1.008889
 0.015413 0.31097 0.01763 0.000741 -1.027852
 0.036265 0.292838 0.013778 -0.005926 -1.026222
 -0.013599 0.359021 -0.008444 -0.022519 -0.995407
 0.032185 0.313237 0.012593 -0.008 -1.020741
 -0.025839 0.349501 0.010667 -0.00563 -1.023556
 0.033545 0.328196 0.011704 -0.004741 -1.018815
 -0.030372 0.37534 -0.012741 -0.028444 -0.991556
 0.032638 0.295558 0.015259 0.005926 -1.02163
 -0.029012 0.349955 0.008888999999999999 0.001778 -1.023111
 0.015413 0.31913 0.005037 -0.005185 -1.004444
 -0.102901 0.444243 -0.016741 -0.031259 -0.990667
 -0.057117 0.402992 -0.022667 -0.038519 -0.981333
 -0.003626 0.348595 -0.002074 -0.032148 -0.991852
 -0.106528 0.438803 -0.015852 -0.031704 -0.9842959999999999
 0.029918 0.313237 0.011704 -0.012 -1.008444
 -0.006346 0.348595 0.014815 -0.000593 -1.030519
 0.018132 0.297824 0.019259 0.005926 -1.032889
 0.033545 0.32049 0.014815 -0.007111 -1.019556
 0.001813 0.332729 0.022519 0.000741 -1.021037
 -0.054397 0.389846 0.005926 -0.012444 -1.019852
 -0.094288 0.415231 -0.009926000000000001 -0.024593 -1.001778
 -0.00136 0.338622 -0.000889 -0.020741 -1.001333
 0.027199 0.296464 0.015407 0.003111 -1.029037
 0.029012 0.315956 0.014074 0.001037 -1.032593
 -0.029465 0.362647 0.008593 -0.002074 -1.020296
 0.041704 0.311877 0.011407 0.003111 -1.01837
 -0.019492 0.342248 0.006963 -0 -1.025481
 0.028558 0.31233 0.018963 0.006222 -1.034222
 -0.037625 0.373527 0.005037 -0.009481 -1.022667
 0.038078 0.305077 0.01763 0.006519 -1.036444
 -0.008613000000000001 0.352221 0.016148 -0.007556 -1.025185
 0.030825 0.302811 0.02163 0.002963 -1.031407
 0.016319 0.31233 0.010667 -0.005926 -1.016296
 -0.00136 0.332729 0.018074 -0.004148 -1.025481
 -0.012239 0.347235 0.014074 0.003407 -1.025185
 0.027652 0.300997 0.014963 0.005037 -1.035259
 -0.07978200000000001 0.430644 -0.024889 -0.042667 -0.978519
 0.031278 0.314597 0.008593 -0.005926 -1.016741
 -0.015866 0.347235 -0.001333 -0.022667 -0.9942220000000001
 -0.076156 0.424751 -0.020148 -0.039259 -0.976593
 -0.000453 0.334995 0.012148 0.003556 -1.024
 -0.122393 0.453309 -0.024593 -0.035259 -0.984741
 -0.004986 0.342248 0.013333 0.001926 -1.021037
 0.030825 0.314597 0.017778 0.008296 -1.032593
 -0.059384 0.400725 -0.005185 -0.014815 -1.008148
 -0.114234 0.462375 -0.023704 -0.045481 -0.97363
 -0.019946 0.347235 0.013778 -0.000593 -1.024593
 0.003173 0.329102 0.018519 -0.002519 -1.02637
 -0.118767 0.452403 -0.022667 -0.035704 -0.982518
 -0.111514 0.449683 -0.027259 -0.036148 -0.98163
 -0.016319 0.348141 0.009481 -0 -1.02237
 -0.058024 0.403898 -0.002519 -0.012 -1.005037
 -0.104261 0.44515 -0.030222 -0.043259 -0.973333
 -0.077516 0.419764 -0.006074 -0.017185 -1.004444
 -0.009065999999999999 0.349501 0.008148000000000001 0.003111 -1.01837
 -0.106981 0.44651 -0.019407 -0.033185 -0.98237
 -0.105168 0.44243 -0.023407 -0.042815 -0.968593
 -0.107888 0.453309 -0.030222 -0.042074 -0.967852
 -0.07298300000000001 0.400272 -0.002074 -0.013926 -1.013333
 -0.09474200000000001 0.437897 -0.027407 -0.049037 -0.974519
 -0.089755 0.432004 -0.023852 -0.047111 -0.965926
 -0.06573 0.403898 -0.027259 -0.037926 -0.983111
 -0.112421 0.450136 -0.025333 -0.034815 -0.987852
 -0.048504 0.376247 -0.023704 -0.029037 -0.988296
 -0.097008 0.428377 -0.032889 -0.04 -0.975407
 -0.032638 0.370354 -0.012741 -0.028593 -0.985185
 -0.089755 0.429737 -0.028889 -0.04163 -0.9671110000000001
 -0.027199 0.371714 -0.008741000000000001 -0.024889 -0.988741
 -0.08250200000000001 0.422484 -0.030815 -0.043556 -0.968593
 -0.121034 0.44243 -0.025037 -0.037185 -0.983556
 -0.038985 0.388486 -0.015556 -0.032148 -0.985482
 -0.025839 0.37126 -0.007556 -0.028148 -0.985482
 -0.089755 0.427924 -0.024296 -0.049185 -0.9671110000000001
 -0.107888 0.452403 -0.017037 -0.036 -0.9890370000000001
 -0.051224 0.389393 -0.019852 -0.036889 -0.982815
 -0.097008 0.439257 -0.026963 -0.048 -0.972444
 -0.110607 0.460562 -0.024296 -0.033185 -0.992741
 -0.048957 0.386219 -0.013185 -0.043111 -0.986815
 0.032638 0.299184 0.017778 0.007111 -1.028148
 -0.026745 0.377607 -0.019407 -0.026519 -0.989185
 -0.111514 0.43563 -0.022519 -0.034815 -0.990815
 -0.062103 0.401632 -0.016296 -0.042667 -0.991407
 0.004533 0.345875 0.001926 -0.023111 -0.997926
 -0.097008 0.43699 -0.025481 -0.045926 -0.975704
 0.026292 0.304624 0.016444 0.005926 -1.035259
 -0.09202200000000001 0.412511 -0.00963 -0.027852 -0.989482
 -0.107888 0.440163 -0.019111 -0.028148 -0.998519
 0.027199 0.302357 0.013037 0.008296 -1.028296
 -0.015866 0.350861 -0.003259 -0.021778 -0.998963
 0.034905 0.304624 0.014963 0.004741 -1.031407
 0.029012 0.281052 0.022519 0.006667 -1.033481
 -0.066636 0.405258 -0.019111 -0.034519 -0.978074
 0.041704 0.303717 0.015407 -0.006519 -1.017926
 0.029012 0.296464 0.01837 0.005037 -1.027852
 -0.054397 0.402539 -0.023852 -0.034519 -0.97837
 -0.010879 0.349955 -0 -0.026667 -1.006815
 0.038078 0.300091 0.023259 0.003111 -1.027852
 0.030825 0.305077 0.010074 0.010963 -1.033037
 0.033545 0.291931 0.022519 0.008148000000000001 -1.023111
 0.038531 0.31097 0.012593 -0.001778 -1.025481
 -0.023572 0.350861 0.014222 -0.008741000000000001 -1.025037
 0.032638 0.294198 0.021333 0.003852 -1.028741
 -0.006346 0.339075 0.017333 -0.001333 -1.033037
 0.030825 0.293744 0.016889 0.005926 -1.034963
 -0.010879 0.353128 0.011407 -0.003259 -1.021185
 0.029012 0.305984 0.01763 0.006963 -1.031111
 0.018132 0.315503 0.004593 -0.003259 -1.016741
 -0.007253 0.331369 0.011407 0.001926 -1.023407
 -0.00136 0.334995 0.017185 0.005037 -1.035407
 0.024932 0.295558 0.021185 0.004296 -1.018815
 -0.103354 0.437897 -0.008444 -0.030519 -0.999704
 -0.087489 0.429284 -0.024593 -0.039111 -0.988296
 -0.115141 0.451496 -0.027407 -0.039111 -0.976444
 -0.09066200000000001 0.419764 -0.014222 -0.025481 -0.9930369999999999
 0.026292 0.313237 0.01763 0.004148 -1.027852
 -0.080236 0.407978 -0.004444 -0.015111 -1.002667
 0.027199 0.310063 0.016148 0.007111 -1.036593
 0.045784 0.302357 0.011704 -0.008 -1.031407
 -0.019946 0.339075 0.010963 -0.00563 -1.018074
 -0.075249 0.410245 -0.003556 -0.011852 -1.002963
 0.027652 0.306437 0.012148 0.009037 -1.037333
 -0.121034 0.451496 -0.025481 -0.028593 -0.9934809999999999
 -0.06437 0.409791 -0.019407 -0.040889 -0.985482
 -0.087489 0.411151 -0.024148 -0.050667 -0.976444
 -0.111514 0.447869 -0.011852 -0.030222 -0.986815
 0.019039 0.315956 0.013778 0.003556 -1.029037
 -0.099728 0.429284 -0.009185 -0.026222 -0.988444
 -0.062103 0.384406 -0.002963 -0.011556 -1.008148
 0.032638 0.295558 0.012889 -0.000889 -1.024296
 -0.020852 0.355848 0.003852 -0.003259 -1.02163
 -0.102901 0.414778 -0.01037 -0.021481 -0.994963
 -0.06890300000000001 0.397099 -0.003704 -0.008296 -1.004148
 0.010879 0.322756 0.009332999999999999 -0.006519 -0.999704
 0.003626 0.343608 0.017778 0.003407 -1.024296
 -0.003626 0.337715 0.018815 -0.001333 -1.033037
 -0.008613000000000001 0.360381 -0.013185 -0.030222 -0.993185
 0.000907 0.342702 0.014222 0.005778 -1.020741
 -0.114234 0.440163 -0.022963 -0.031259 -0.979259
 -0.070716 0.398005 -0.004148 -0.007111 -1.006074
 0.000907 0.333636 -0.004148 -0.024148 -1.000148
 -0.051224 0.38214 0.003852 -0.007111 -1.006518
 -0.125113 0.453762 -0.022667 -0.032889 -0.990815
 -0.062103 0.395739 -0.000889 -0.00963 -1.016
 0.019946 0.31369 0.01837 0.005333 -1.023852
 -0.092475 0.438803 -0.020741 -0.025778 -0.991111
 -0.114234 0.439257 -0.019407 -0.026963 -0.997037
 -0.041704 0.366727 0.006963 -0.004 -1.021926
 -0.026745 0.358114 0.007852 -0.002074 -1.025037
 -0.117407 0.457389 -0.030074 -0.040296 -0.97837
 -0.099728 0.427017 -0.008444 -0.026519 -0.996593
 -0.015866 0.351768 0.008148000000000001 -0.000593 -1.026667
 -0.08250200000000001 0.406165 -0.00637 -0.025481 -1.005037
 -0.121034 0.447869 -0.032444 -0.042667 -0.97363
 -0.09474200000000001 0.415231 -0.012296 -0.021333 -0.989482
 -0.076156 0.418404 -0.010074 -0.021926 -1.002222
 -0.097008 0.435177 -0.024296 -0.045037 -0.969481
 -0.066636 0.416138 -0.023111 -0.036148 -0.975407
 -0.121034 0.450136 -0.030815 -0.03363 -0.982815
 -0.066636 0.402992 -0.001185 -0.014667 -1.010519
 -0.110154 0.453309 -0.033778 -0.041185 -0.975407
 -0.110607 0.453309 -0.033185 -0.043111 -0.976593
 -0.080236 0.402539 -0.005333 -0.013185 -1.006815
 0.032185 0.303717 0.020148 -0.000593 -1.02237
 -0.069356 0.393019 0.003407 -0.011556 -1.017926
 -0.00544 0.328196 0.01837 -0.00163 -1.028741
 -0.11786 0.447869 -0.017037 -0.034519 -0.984
 -0.05621 0.406618 -0.024296 -0.034815 -0.981185
 0.001813 0.328196 -0.005333 -0.017185 -1.006518
 -0.048957 0.384406 -0.01437 -0.030519 -0.977185
 -0.019946 0.344515 0.006667 -0.007556 -1.018815
 -0.118767 0.449683 -0.022963 -0.045481 -0.976889
 -0.123753 0.451496 -0.030963 -0.041926 -0.974963
 -0.11786 0.452403 -0.021778 -0.035704 -0.986667
 -0.122393 0.448776 -0.028593 -0.03763 -0.975407
 -0.020852 0.362647 -0.009185 -0.026222 -0.9930369999999999
 -0.09474200000000001 0.429737 -0.032889 -0.040444 -0.969037
 0.015413 0.321849 0.020148 0.003852 -1.034074
 -0.094288 0.427017 -0.030222 -0.037333 -0.974074
 -0.017226 0.349501 -0.01037 -0.029037 -0.9977780000000001
 -0.08114200000000001 0.428377 -0.032148 -0.041926 -0.980741
 -0.11786 0.451043 -0.027407 -0.036889 -0.978815
 -0.042611 0.378966 -0.017481 -0.028889 -0.990815
 -0.036265 0.37262 -0.015111 -0.024148 -0.988444
 -0.098368 0.43563 -0.030074 -0.043259 -0.971704
 0.037171 0.297371 0.016593 -0.009185 -1.023111
 -0.025839 0.344968 0.011407 -0.002963 -1.029778
 0.020399 0.306437 0.02163 0.002222 -1.031111
 0.024025 0.307344 0.007111 -0.008 -1.017185
 -0.125113 0.448776 -0.025037 -0.039111 -0.977185
 -0.077516 0.408885 -0.017481 -0.043259 -0.972593
 -0.121034 0.454669 -0.032148 -0.035556 -0.978519
 0.026292 0.308704 0.021333 0.009332999999999999 -1.029778
 -0.09338200000000001 0.423391 -0.012296 -0.025481 -0.985926
 -0.109248 0.459655 -0.022222 -0.030963 -0.982815
 -0.038078 0.361741 0.005778 -0.003556 -1.020296
 -0.09610200000000001 0.44651 -0.033185 -0.041185 -0.974519
 0.009519 0.326383 0.005037 -0.012296 -1.002519
 0.008160000000000001 0.339075 -0.00963 -0.018222 -0.9982220000000001
 -0.102901 0.432004 -0.036444 -0.039111 -0.977778
 -0.041251 0.398005 -0.021481 -0.030963 -0.980741
 0.040798 0.297371 0.018963 -0.001333 -1.026667
 -0.003626 0.348141 -0.000889 -0.021926 -0.9982220000000001
 -0.048957 0.388033 -0.015556 -0.031407 -0.989482
 0.043064 0.293744 0.01763 0.002222 -1.020296
 0.017679 0.303717 0.021333 0.007111 -1.022667
 0.051677 0.295104 0.018963 0.000296 -1.026667
 -0.09202200000000001 0.421124 -0.027407 -0.040296 -0.974222
 0.032638 0.307344 0.009481 -0.002519 -1.012
 0.024025 0.310063 0.003852 -0.003556 -1.010519
 0.009519 0.342248 -0.00237 -0.019407 -0.992741
 -0.029012 0.370354 -0.006519 -0.031259 -0.983556
 0.032185 0.297371 0.023556 0.007852 -1.024296
 0.021306 0.317316 0.009332999999999999 -0.005926 -1.01437
 0.011786 0.337262 -0 -0.020296 -0.997333
 0.019946 0.325476 -0.003704 -0.010074 -1.002667
 0.034451 0.297371 0.018815 0.006667 -1.028148
 0.011786 0.326383 -0.002815 -0.012296 -0.999407
 -0.065277 0.403898 -0.024296 -0.031259 -0.981185
 0.043064 0.297371 0.010519 0.005481 -1.024
 0.045784 0.293744 0.014815 0.003556 -1.019852
 0.001813 0.345875 -0.009481 -0.019852 -1.003704
 0.008160000000000001 0.335449 0.004296 -0.013926 -1.005778
 0.014053 0.31913 0.013778 0.007407 -1.031704
 0.036265 0.298731 0.01763 0.000593 -1.021926
 0.001813 0.337262 0.001926 -0.022963 -1.003259
 0.002267 0.31913 0.010074 -0.009481 -1.019556
 0.027199 0.31097 0.012148 0.007704 -1.04
 0.012693 0.30961 0.010222 -0.01437 -1.007407
 -0.037625 0.368994 -0.014667 -0.028444 -0.987852
 0.034905 0.295104 0.019259 0.00237 -1.024593
 0.023572 0.293744 0.018519 0.010074 -1.02637
 0.014053 0.337262 0.003407 -0.013037 -1.009333
 -0.106981 0.450136 -0.017481 -0.037333 -0.987259
 -0.065277 0.412511 -0.026667 -0.039111 -0.977185
 -0.099275 0.451496 -0.032889 -0.044741 -0.966963
 -0.112874 0.452403 -0.017037 -0.031704 -0.984741
 -0.118767 0.457389 -0.03363 -0.040741 -0.978963
 -0.032638 0.377607 -0.012296 -0.03363 -0.991407
 -0.110154 0.455122 -0.031259 -0.046222 -0.968593
 -0.025839 0.370354 -0.00637 -0.026074 -0.996296
 0.026292 0.297824 0.015407 0.006963 -1.028741
 -0.001813 0.324116 0.016148 0.008296 -1.030222
 0.037171 0.295558 0.016148 0.004741 -1.025481
 0.010879 0.322756 0.007407 -0.010667 -1.012444
 0.005893 0.327743 0.017778 0.006963 -1.028296
 0.011786 0.307344 0.016 0.009037 -1.024741
 0.034451 0.301451 0.010519 0.008148000000000001 -1.026963
 0.039438 0.295558 0.011852 0.001037 -1.025037
 -0.035358 0.360381 0.00237 0.000593 -1.021037
 0.021759 0.301451 0.012889 0.007111 -1.029778
 0.039438 0.302357 0.016889 0.010963 -1.029037
 0.036265 0.301451 0.019259 0.002963 -1.029333
 -0.036718 0.364461 0.006963 -0.007111 -1.016444
 0.024025 0.303717 0.02 0.001778 -1.038519
 0.031278 0.313237 0.010222 -0.005333 -1.021926
 -0.013599 0.342248 0.015259 -0.000444 -1.026667
 -0.021759 0.339982 0.008593 0.001481 -1.025185
 0.019946 0.307344 0.016593 0.003111 -1.029926
 0.029918 0.302357 0.020889 0.007852 -1.030222
 -0.066636 0.398912 0.000593 -0.008296 -1.005333
 -0.012239 0.344968 0.012889 0.008593 -1.018815
 0.027652 0.297824 0.02 0.004741 -1.025185
 0.003626 0.326383 0.014519 0.009332999999999999 -1.023407
 -0.088395 0.411605 -0.008 -0.015407 -1.004889
 0.001813 0.331369 0.017185 0.004741 -1.025778
 0.036265 0.295104 0.014963 0.004741 -1.02637
 -0.05349 0.3699 0.000741 -0.007556 -1.00963
 -0.07434300000000001 0.402992 0.000741 -0.012 -1.016
 0.011786 0.328196 0.016889 0.007111 -1.030667
 -0.050771 0.388033 -0.024593 -0.036741 -0.976
 0.055304 0.296464 0.021185 -0.00237 -1.026222
 0.035811 0.31233 0.011704 -0.00563 -1.015259
 -0.046238 0.398005 -0.017481 -0.035259 -0.985926
 -0.025839 0.349955 0.013333 -0.004889 -1.025481
 -0.121034 0.464642 -0.018222 -0.034519 -0.986074
 -0.058024 0.394379 0.007111 -0.016593 -1.009333
 0.020399 0.30825 0.014222 0.007111 -1.035852
 -0.07434300000000001 0.406165 -0.003556 -0.011556 -1.010519
 -0.125113 0.458296 -0.022667 -0.030519 -0.979259
 -0.052584 0.391659 -0.002074 -0.005185 -1.011259
 -0.00544 0.337262 0.012889 0.010667 -1.025037
 -0.118767 0.447869 -0.026074 -0.030074 -0.98637
 -0.111514 0.439257 -0.022222 -0.027407 -0.981333
 -0.057117 0.384406 -0 -0.009481 -1.006963
 -0.058477 0.393019 0.003852 -0.002963 -1.012148
 -0.125113 0.463282 -0.028889 -0.044741 -0.973037
 -0.109248 0.442883 -0.016593 -0.026074 -0.990815
 -0.048504 0.395286 -0 -0.007704 -1.022222
 -0.100635 0.424297 -0.011259 -0.025037 -0.987556
 -0.129646 0.455122 -0.031704 -0.038074 -0.968593
 -0.098368 0.414778 -0.014222 -0.021778 -0.9934809999999999
 -0.020852 0.353581 0.013333 -0.001778 -1.02237
 -0.121487 0.455122 -0.026074 -0.036148 -0.971407
 -0.139619 0.458749 -0.031259 -0.037333 -0.969481
 -0.07978200000000001 0.417044 -0.000593 -0.021481 -0.998963
 -0.077516 0.402539 -0.000593 -0.017185 -1.001333
 -0.110607 0.43563 -0.032444 -0.043259 -0.968889
