# Created by Octave 3.2.2, Sun Jan 17 13:29:13 2010 EST <matthewbot@Matt>
# name: samples
# type: matrix
# rows: 3765
# columns: 3
 -0.07978200000000001 -0.338222 -0.936889
 -0.091568 -0.344296 -0.924444
 -0.07842200000000001 -0.344148 -0.935852
 -0.082049 -0.346963 -0.934222
 -0.083409 -0.337926 -0.942815
 -0.129193 -0.330667 -0.951111
 -0.079329 -0.341481 -0.947556
 -0.07978200000000001 -0.342222 -0.943407
 -0.1233 -0.329926 -0.950074
 -0.08930200000000001 -0.347704 -0.930963
 -0.108341 -0.333481 -0.936148
 -0.12874 -0.327556 -0.947556
 -0.09066200000000001 -0.337481 -0.948889
 -0.085675 -0.342667 -0.937037
 -0.082049 -0.342963 -0.937333
 -0.090209 -0.326074 -0.951111
 -0.126473 -0.324889 -0.9583700000000001
 -0.101541 -0.342667 -0.932296
 -0.097915 -0.340296 -0.943407
 -0.125567 -0.330074 -0.959407
 -0.11922 -0.330815 -0.958667
 -0.09746100000000001 -0.330815 -0.948148
 -0.09610200000000001 -0.332296 -0.951704
 -0.106074 -0.326074 -0.952296
 -0.1301 -0.33037 -0.948444
 -0.129193 -0.32637 -0.944889
 -0.111061 -0.337185 -0.943407
 -0.104714 -0.337778 -0.941333
 -0.108794 -0.336593 -0.941333
 -0.109701 -0.333926 -0.939852
 -0.080689 -0.346667 -0.927556
 -0.07570300000000001 -0.348444 -0.933926
 -0.101541 -0.32637 -0.9487409999999999
 -0.101088 -0.330815 -0.956741
 -0.114234 -0.329926 -0.95037
 -0.125113 -0.333926 -0.943259
 -0.08794200000000001 -0.33363 -0.944444
 -0.094288 -0.331111 -0.951704
 -0.11922 -0.338963 -0.943259
 -0.097915 -0.341778 -0.944593
 -0.100181 -0.341333 -0.938074
 -0.076156 -0.345037 -0.936148
 -0.12058 -0.327111 -0.956444
 -0.121487 -0.335556 -0.94963
 -0.116047 -0.336296 -0.950815
 -0.07706300000000001 -0.347259 -0.934519
 -0.12058 -0.32963 -0.952
 -0.092475 -0.341333 -0.939407
 -0.107434 -0.341778 -0.937333
 -0.09882100000000001 -0.332 -0.946074
 -0.115594 -0.327111 -0.952296
 -0.114234 -0.32563 -0.955111
 -0.114687 -0.32637 -0.956444
 -0.073436 -0.343852 -0.932593
 -0.124207 -0.330074 -0.9539260000000001
 -0.12874 -0.329185 -0.944
 -0.07434300000000001 -0.339556 -0.937333
 -0.096555 -0.333481 -0.946963
 -0.080689 -0.339407 -0.933926
 -0.072076 -0.340148 -0.930667
 -0.092475 -0.335111 -0.94963
 -0.077969 -0.339556 -0.928
 -0.07842200000000001 -0.339111 -0.934963
 -0.07842200000000001 -0.338667 -0.931407
 -0.08930200000000001 -0.335852 -0.948889
 -0.076156 -0.339407 -0.933333
 -0.081596 -0.337037 -0.940593
 -0.093835 -0.332741 -0.944593
 -0.103354 -0.333185 -0.956444
 -0.07570300000000001 -0.347704 -0.939852
 -0.072529 -0.343407 -0.929037
 -0.118314 -0.32963 -0.951704
 -0.116047 -0.326074 -0.951704
 -0.08522200000000001 -0.344593 -0.932296
 -0.07434300000000001 -0.33837 -0.930667
 -0.118314 -0.328889 -0.954667
 -0.125567 -0.328444 -0.953481
 -0.124207 -0.33037 -0.949333
 -0.12874 -0.334667 -0.942519
 -0.074796 -0.348889 -0.933333
 -0.115594 -0.328889 -0.954667
 -0.11786 -0.329481 -0.952444
 -0.108341 -0.334815 -0.950074
 -0.07842200000000001 -0.338963 -0.940593
 -0.119674 -0.333926 -0.952
 -0.122847 -0.325926 -0.958667
 -0.070716 -0.342519 -0.933778
 -0.11922 -0.330667 -0.94963
 -0.115594 -0.329926 -0.9451850000000001
 -0.118314 -0.322963 -0.949333
 -0.072076 -0.338667 -0.935407
 -0.103808 -0.329926 -0.955852
 -0.099728 -0.337185 -0.9487409999999999
 -0.124207 -0.326815 -0.956
 -0.074796 -0.343852 -0.929926
 -0.099728 -0.345037 -0.937333
 -0.108341 -0.337037 -0.938222
 -0.1233 -0.327704 -0.953481
 -0.130553 -0.326815 -0.9539260000000001
 -0.132366 -0.32237 -0.957185
 -0.116047 -0.33363 -0.945778
 -0.093835 -0.343111 -0.938667
 -0.07706300000000001 -0.341037 -0.929778
 -0.083409 -0.344148 -0.932593
 -0.07706300000000001 -0.341481 -0.939259
 -0.092475 -0.333037 -0.939852
 -0.092928 -0.337185 -0.94163
 -0.101541 -0.342963 -0.942222
 -0.07842200000000001 -0.336741 -0.940593
 -0.08522200000000001 -0.338222 -0.943704
 -0.110607 -0.331852 -0.95037
 -0.11922 -0.331852 -0.9583700000000001
 -0.08522200000000001 -0.336741 -0.938519
 -0.096555 -0.333481 -0.950074
 -0.08522200000000001 -0.337481 -0.946815
 -0.114234 -0.330815 -0.950074
 -0.09066200000000001 -0.340296 -0.933333
 -0.12058 -0.328296 -0.9543700000000001
 -0.111967 -0.328889 -0.951556
 -0.113327 -0.339407 -0.941037
 -0.08522200000000001 -0.337778 -0.94163
 -0.093835 -0.328296 -0.948148
 -0.08794200000000001 -0.332444 -0.947259
 -0.108794 -0.335407 -0.942963
 -0.076156 -0.340593 -0.9404439999999999
 -0.08658200000000001 -0.339111 -0.944444
 -0.087035 -0.33837 -0.947556
 -0.108341 -0.341926 -0.933778
 -0.073436 -0.339852 -0.932593
 -0.072529 -0.342963 -0.932148
 -0.082049 -0.341926 -0.942963
 -0.109701 -0.337037 -0.943704
 -0.125113 -0.328296 -0.964148
 -0.121487 -0.328444 -0.9583700000000001
 -0.06890300000000001 -0.345481 -0.939704
 -0.121487 -0.335852 -0.954074
 -0.11922 -0.327556 -0.946074
 -0.12058 -0.327556 -0.947259
 -0.082956 -0.342222 -0.936593
 -0.101088 -0.329185 -0.947704
 -0.104714 -0.330074 -0.943704
 -0.125567 -0.328444 -0.942519
 -0.118314 -0.329926 -0.934963
 -0.122847 -0.324444 -0.954815
 -0.12874 -0.332741 -0.958222
 -0.092928 -0.338667 -0.934222
 -0.082049 -0.345778 -0.933481
 -0.103354 -0.328 -0.9491849999999999
